Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
PUDARI NARSIMHA,BSP,0,Graduate,34,Nalgonda + Andhra Pradesh,0,125000,2004
VATTIPALLY SRINIVAS GOUD,TRS,0,Graduate,40,Nalgonda + Andhra Pradesh,4190972,0,2004
JAIPAL REDDY SUDINI   Winner ,INC,0,Post Graduate,62,Miryalguda + Andhra Pradesh,12264007,1546865,2004
MARRY NEHEMIAH,IND,0,Graduate,50,Miryalguda + Andhra Pradesh,80000,0,2004
VANGALA SWAMY GOUD,TDP,0,Not Given,52,Miryalguda + Andhra Pradesh,5001067,1993070,2004
VARIKUPPALA VENKANNA,MCPI(S),0,10th Pass,33,Miryalguda + Andhra Pradesh,0,0,2004
YANALA NARSI REDDY,IND,0,12th Pass,37,Miryalguda + Andhra Pradesh,62000,0,2004
KHIREN RIJIJU   Winner ,BJP,0,Graduate,32,Arunachal West + Arunachal Pradesh,6511344,0,2004
JODIK TALI,IND,0,Post Graduate,26,Arunachal West + Arunachal Pradesh,550729,0,2004
KAMEN RINGU,Arunachal Congress,0,12th Pass,51,Arunachal West + Arunachal Pradesh,19487038,0,2004
KARDU TAIPODIA,SP,0,12th Pass,54,Arunachal West + Arunachal Pradesh,8250000,0,2004
KIDO INGO,SAP,0,Literate,33,Arunachal West + Arunachal Pradesh,770509,0,2004
TADAR TANIANG,AITC,0,10th Pass,51,Arunachal West + Arunachal Pradesh,117050000,0,2004
TUJO BAGRA,IND,0,10th Pass,35,Arunachal West + Arunachal Pradesh,84761,0,2004
TAPIR GAO   Winner ,BJP,0,Post Graduate,42,Arunachal East + Arunachal Pradesh,5516640,50000,2004
MATWANG CHIMYANG,IND,0,10th Pass,39,Arunachal East + Arunachal Pradesh,1760000,0,2004
OGONG TAMUK,IND,0,8th Pass,47,Arunachal East + Arunachal Pradesh,1520000,0,2004
ONOM TAKNYO,IND,0,10th Pass,39,Arunachal East + Arunachal Pradesh,15000,0,2004
TONY PERTIN,IND,0,Graduate,36,Arunachal East + Arunachal Pradesh,11672964,0,2004
WANGCHA RAJKUMAR,INC,0,12th Pass,37,Arunachal East + Arunachal Pradesh,5465000,0,2004
LALIT MOHAN SUKLABAIDYA   Winner ,INC,0,Post Graduate,62,Karimganj + Assam,4197600,240000,2004
BABUL RAM DAS,IND,0,Not Given,37,Karimganj + Assam,65000,0,2004
BABUL ROY,IND,0,Not Given,27,Karimganj + Assam,115000,0,2004
LUKENDRA ROY,IND,0,Not Given,28,Karimganj + Assam,75000,0,2004
NEPAL CHANDRA DAS,AGP,0,Literate,64,Karimganj + Assam,785894,0,2004
PARIMAL SUKLA BAIDYA,BJP,0,Graduate,45,Karimganj + Assam,637272,250000,2004
RADHA KANTA TANTY,IND,0,Post Graduate,62,Karimganj + Assam,0,0,2004
SUSHIL KUMAR DAS,IND,0,Not Given,33,Karimganj + Assam,80000,0,2004
SONTOSH MOHAN DEV   Winner ,INC,0,Graduate,70,Silchar + Assam,12356601,170759,2004
ALOK SEN,SAP,0,Graduate,33,Silchar + Assam,91349,0,2004
ANWAR HUSSAIN LASKAR,SP, 2 ,8th Pass,42,Silchar + Assam,3874712,0,2004
ASHUTOSH DAS,IND,0,Literate,42,Silchar + Assam,76000,0,2004
BENU BHUSON NATH,IND,0,8th Pass,51,Silchar + Assam,48000,0,2004
KABINDRA PURKYASTHA,BJP,0,Post Graduate,73,Silchar + Assam,4194019,239231,2004
KANTIMOY DEB,IND,0,Graduate,55,Silchar + Assam,99500,0,2004
KSHITINDRA SARKAR,IND,0,5th Pass,35,Silchar + Assam,35000,0,2004
MANORANJAN DAS,IND,0,8th Pass,47,Silchar + Assam,219000,0,2004
NOORUL HUDA,CPM,0,Post Graduate,74,Silchar + Assam,1320000,0,2004
SAMARENDRA GHOSH,IND,0,Post Graduate,61,Silchar + Assam,2455000,303120,2004
BIREN SINGH ENGTI   Winner ,INC,0,Post Graduate,62,Autonomous District + Assam,5389194,0,2004
CHEMBER G. MOMIN,IND,0,10th Pass,39,Autonomous District + Assam,50000,0,2004
DR. JAYANTA RONGPI,CPI(ML)(L),0,Post Graduate,50,Autonomous District + Assam,5768428,0,2004
ELWIN TERON,Autonomous State Demand Committee,0,Post Graduate,47,Autonomous District + Assam,716926,0,2004
HARSING TERON,SAP,0,Graduate,57,Autonomous District + Assam,1595000,0,2004
RATAN TERON,BJP,0,Graduate,45,Autonomous District + Assam,3246423,0,2004
SAILENDRA HASNU,AGP,0,Graduate,50,Autonomous District + Assam,1034829,0,2004
SANMONI KEMPRAI,IND,0,12th Pass,35,Autonomous District + Assam,59257,0,2004
ANWAR HUSSAIN   Winner ,INC,0,Graduate Professional,58,Dhubri + Assam,558467,225000,2004
AFZALUR RAHMAN,AGP,0,Graduate,59,Dhubri + Assam,3328400,523000,2004
DR. JOYASREE GOSWAMI MAHANTA,IND,0,Doctorate,43,Dhubri + Assam,15269365,0,2004
DR. MOTIUR RAHMAN MONDAL,IND,0,Doctorate,54,Dhubri + Assam,1951136,0,2004
GANDHI NATH,IND,0,Graduate,32,Dhubri + Assam,131000,0,2004
JABEEN BORBHUYAN,BJP,0,12th Pass,45,Dhubri + Assam,1481689,0,2004
LISTI RABHA,IND,0,Post Graduate,58,Dhubri + Assam,330408,0,2004
MINHAR ALI MANDAL,IND,0,Post Graduate,56,Dhubri + Assam,656500,42844,2004
MOHOR UDDIN MONDAL,Muslim League Kerala State Committee,0,Post Graduate,35,Dhubri + Assam,110000,0,2004
RADHABALLAV ADHIKARY,IND,0,Graduate,63,Dhubri + Assam,860388,0,2004
SHAJAHAN SHEIKH,IND,0,Others,34,Dhubri + Assam,21500,0,2004
SANSUMA KHUNGGUR BWISWMUTHIARY   Winner ,IND,0,Graduate,42,Kokrajhar + Assam,1694686,0,2004
DERHAGRA MOCHAHARY,INC,0,12th Pass,51,Kokrajhar + Assam,70738,328192,2004
RAJENDRA MUSHAHARY,IND, 1 ,12th Pass,48,Kokrajhar + Assam,912000,379450,2004
SABDA RAM RABHA,IND,0,Not Given,34,Kokrajhar + Assam,119000,0,2004
A. F. GOLAM OSMANI   Winner ,INC,0,Graduate Professional,73,Barpeta + Assam,1005000,0,2004
ABDUS  SALAM,LJNSP,0,Not Given,38,Barpeta + Assam,160000,0,2004
ABDUS SAMAD AHMED,UMFA, 1 ,Doctorate,35,Barpeta + Assam,1040000,0,2004
DR. TARA PRASAD DAS,IND,0,12th Pass,53,Barpeta + Assam,24725263,6855406,2004
JILANE HOQUE LASKAR,IND,0,10th Pass,39,Barpeta + Assam,60000,0,2004
KUMAR DEEPAK DAS,AGP,0,Post Graduate,49,Barpeta + Assam,1183800,100000,2004
MANORANJAN TALUKDAR,CPM,0,Graduate,47,Barpeta + Assam,311061,0,2004
RANJIT THAKURIA,BJP,0,Graduate,47,Barpeta + Assam,400000,0,2004
SYED NURUR ROHMAN,SP,0,12th Pass,60,Barpeta + Assam,1215000,0,2004
KIRIP CHALIHA   Winner ,INC,0,Post Graduate,49,Gauhati + Assam,9202689,205430,2004
BHABANI BORO,IND,0,12th Pass,33,Gauhati + Assam,2269604,0,2004
BHRIGU KUMAR PHUKAN,AGP,0,Post Graduate,47,Gauhati + Assam,3189300,640000,2004
BHUBANESWAR BARMAN,SP,0,8th Pass,80,Gauhati + Assam,420000,0,2004
BHUPEN HAZARIKA,BJP,0,Doctorate,78,Gauhati + Assam,4393756,1913212,2004
DEVEN DUTTA,TNGP,0,Graduate,60,Gauhati + Assam,2316500,77416,2004
DHWAJEN BRAHMA,IND,0,Graduate,61,Gauhati + Assam,1361774,0,2004
KAZI NEKIB AHMED,IND,0,Graduate,46,Gauhati + Assam,850962,0,2004
NIPON DHOLUA,SAP,0,Post Graduate,33,Gauhati + Assam,45000,0,2004
RAJAT CHANDRA RABHA,IND,0,Post Graduate,44,Gauhati + Assam,165104,0,2004
SUMITRA DAS,IND,0,10th Pass,35,Gauhati + Assam,76000,0,2004
UMESH CHANDRA DAS,IND,0,Not Given,67,Gauhati + Assam,733800,0,2004
NARAYAN CHANDRA BORKATAKY   Winner ,BJP,0,Graduate,60,Mangaldoi + Assam,5595818,301647,2004
APURBA BHATTACHARJEE,AGP,0,Post Graduate,40,Mangaldoi + Assam,177889,0,2004
AROON BARUAH,IND,0,Graduate,55,Mangaldoi + Assam,255273,0,2004
BHUPENDRA NATH KAKATI,IND,0,Post Graduate,57,Mangaldoi + Assam,921554,59691,2004
MADHAB RAJBANGSHI,INC, 1 ,Post Graduate,48,Mangaldoi + Assam,1736457,529000,2004
SHAHEDA BEGUM,SAP,0,10th Pass,40,Mangaldoi + Assam,20000,0,2004
TRIDIP PATI SINGHA,IND,0,12th Pass,37,Mangaldoi + Assam,50000,0,2004
MONI KUMAR SUBBA   Winner ,INC,0,8th Pass,54,Tezpur + Assam,186443565,0,2004
DIPEN TANTI,IND,0,Graduate,49,Tezpur + Assam,325000,0,2004
GHISA LAL AGARWALLA,BJP, 12 ,12th Pass,63,Tezpur + Assam,18112938,13671007,2004
PADMA HAZARIKA,AGP, 1 ,Literate,41,Tezpur + Assam,4025354,321477,2004
RUBUL SARMA,CPI(ML)(L),0,Graduate,49,Tezpur + Assam,69783,0,2004
RAJEN GOHAIN   Winner ,BJP,0,Graduate Professional,51,Nowgong + Assam,3679236,336600,2004
BHUPEN CHANDRA MUDOI,RPI,0,12th Pass,50,Nowgong + Assam,843690,0,2004
BIREN CHANDRA DAS,SAP,0,8th Pass,48,Nowgong + Assam,310000,0,2004
BISNU PRASAD,INC,0,Post Graduate,60,Nowgong + Assam,13199000,74095,2004
DHRUBA KUMAR SAIKIA,AGP,0,Post Graduate,58,Nowgong + Assam,1866432,190382,2004
HAJI ABDUR ROUF,UMFA,0,10th Pass,59,Nowgong + Assam,1708000,3000,2004
DIP GOGOI   Winner ,INC,0,Graduate,54,Kaliabor + Assam,342751,0,2004
ANIL CHOUDHURY,LJNSP,0,10th Pass,46,Kaliabor + Assam,255020,0,2004
ATAUR RAHMAN,SAP,0,10th Pass,55,Kaliabor + Assam,70000,0,2004
BIKASH TANTI,IND,0,Post Graduate,30,Kaliabor + Assam,61000,0,2004
BINOD GOGOI,IND,0,Graduate,32,Kaliabor + Assam,20000,0,2004
DIMBESWAR BORA,SP,0,Graduate,42,Kaliabor + Assam,1196000,0,2004
JITEN GOGOI,IND,0,Literate,41,Kaliabor + Assam,9294602,299000,2004
JITU SARMAH,IND,0,10th Pass,36,Kaliabor + Assam,565000,0,2004
JUREN RAJKHOWA,IND,0,Graduate,58,Kaliabor + Assam,658345,0,2004
KESHAB MAHANTA,AGP,0,Post Graduate,43,Kaliabor + Assam,3976021,0,2004
RASHIDUL HAQUE,JD(U), 3 ,10th Pass,72,Kaliabor + Assam,1128000,0,2004
BIJOY KRISHNA HANDIQUE   Winner ,INC,0,Post Graduate,69,Jorhat + Assam,1356192,0,2004
DAYANANDA BORGOHAIN,BJP,0,Doctorate,54,Jorhat + Assam,1510000,90000,2004
DRUPAD BORGOHAIN,CPI,0,Graduate,63,Jorhat + Assam,546000,0,2004
DULAL CHANDRA BARUAH,AGP,0,Graduate,69,Jorhat + Assam,573068,0,2004
JOYRAM MOUT,SAP,0,10th Pass,36,Jorhat + Assam,341739,0,2004
RAJ KUMAR DOWARA,RCPI(R),0,Graduate,39,Jorhat + Assam,600000,240254,2004
SARBANANDA SONOWAL   Winner ,AGP,0,Graduate Professional,42,Dibrugarh + Assam,2038397,758854,2004
AMRIT BORGOHAIN,IND,0,Post Graduate,47,Dibrugarh + Assam,1480000,0,2004
BADHRAM RAJGARH,IND,0,Not Given,65,Dibrugarh + Assam,35000,0,2004
KAMAKHAYA TASA,BJP,0,Post Graduate,29,Dibrugarh + Assam,448000,0,2004
PABAN SINGH GHATOWAR,INC,0,Graduate,57,Dibrugarh + Assam,5991408,0,2004
SUBHAS SEN,CPI(ML)(L),0,12th Pass,52,Dibrugarh + Assam,1672000,247064,2004
TITUS BHENGRA,SAP,0,Not Given,43,Dibrugarh + Assam,6500,0,2004
DR. ARUN KUMAR SARMAH   Winner ,AGP,0,Not Given,47,Lakhimpur + Assam,1467028,0,2004
BIJU NARAH,IND,0,Graduate,31,Lakhimpur + Assam,390000,0,2004
GHANASHYAM BHATTARAI,IND,0,10th Pass,45,Lakhimpur + Assam,51000,0,2004
HEKJEL WOOD,IND,0,12th Pass,47,Lakhimpur + Assam,111000,0,2004
ISAK KORKORIA,IND,0,5th Pass,38,Lakhimpur + Assam,35000,0,2004
PADMESWAR PHUKAN,SAP,0,10th Pass,46,Lakhimpur + Assam,670000,0,2004
PUSPA GOGOI,RSP,0,Doctorate,57,Lakhimpur + Assam,825000,0,2004
RABIN DEKA,IND,0,Graduate,54,Lakhimpur + Assam,200000,0,2004
RANEE NARAH,INC,0,Graduate,40,Lakhimpur + Assam,5556439,0,2004
SUNMONI DAS,LJNSP,0,Post Graduate,34,Lakhimpur + Assam,0,0,2004
UDAY SHANKAR HAZARIKA,BJP,0,Graduate,41,Lakhimpur + Assam,6105400,143298,2004
KAILASH BAITHA   Winner ,JD(U),0,10th Pass,0,Bagaha + Bihar,49000,35000,2004
ASESAR MANJHI,IND,0,5th Pass,36,Bagaha + Bihar,56000,0,2004
HIRALAL RAM,LJNSP,0,10th Pass,56,Bagaha + Bihar,1997374,432071,2004
MAHENDRA BAITHA,SAP,0,Graduate,75,Bagaha + Bihar,4400000,490367,2004
NANDJI RAM,CPI(ML)(L), 5 ,12th Pass,41,Bagaha + Bihar,17283,0,2004
PURNAMASI RAM,BSP, 1 ,10th Pass,51,Bagaha + Bihar,5849284,1477481,2004
RISHIJEE JANAPREMI,IND,0,Not Given,47,Bagaha + Bihar,450000,0,2004
SHAILENDRA PASWAN,AD,0,10th Pass,32,Bagaha + Bihar,10000,0,2004
SOHAN RAM,JP,0,8th Pass,60,Bagaha + Bihar,369000,0,2004
SURENDRA KUMAR SWATANTRA,SP,0,Graduate,40,Bagaha + Bihar,1886067,0,2004
TARKESHWAR PRASAD CHAURASIA,Akhil Bharatiya Desh Bhakt Morcha,0,Not Given,44,Bagaha + Bihar,815000,25000,2004
RAGHUNATH JHA   Winner ,RJD, 2 ,12th Pass,66,Bettiah + Bihar,11267189,0,2004
AKBAR HUSAIN,IND,0,Graduate,28,Bettiah + Bihar,68000,0,2004
DHARMESH PRASAD VERMA,Samajwadi Janata Party (Rashtriya),0,Others,57,Bettiah + Bihar,6000000,1544000,2004
DIWAKAR MANI TRIPATHI,IND,0,Graduate,31,Bettiah + Bihar,524100,0,2004
FAIYAZUL AZAM,BSP,0,Doctorate,64,Bettiah + Bihar,2778941,52921,2004
KRISHN NAND PRASAD,IND,0,12th Pass,41,Bettiah + Bihar,261500,0,2004
MADAN PRASAD JAISWAL,BJP, 1 ,Post Graduate,68,Bettiah + Bihar,10501000,0,2004
NAFIS AHMAD,IND,0,10th Pass,35,Bettiah + Bihar,60000,0,2004
NASIM AHMAD,SP,0,Post Graduate,63,Bettiah + Bihar,6650000,10000,2004
PRAKASH JHA,IND,0,12th Pass,50,Bettiah + Bihar,22002194,8669788,2004
RAHMAT ALI,IND,0,Not Given,33,Bettiah + Bihar,88000,0,2004
RAJAN TIWARI,IND, 11 ,8th Pass,31,Bettiah + Bihar,2408760,1703364,2004
RAMCHANDRA SAHANI,CPI, 1 ,Post Graduate,60,Bettiah + Bihar,1145500,231000,2004
VIRENDRA PRASAD GUPTA,CPI(ML)(L), 7 ,12th Pass,39,Bettiah + Bihar,1327000,0,2004
AKHILES PRASAD SINGH   Winner ,RJD,0,Post Graduate,41,Motihari + Bihar,3669358,0,2004
BHAGWAN LAL SAH,IND,0,Literate,48,Motihari + Bihar,565000,0,2004
BHOLA SAH,IND,0,10th Pass,36,Motihari + Bihar,130000,7000,2004
KAMESHWAR PRASAD,IND,0,Not Given,29,Motihari + Bihar,25200,30000,2004
KHALID MUSTAFA,IND,0,10th Pass,39,Motihari + Bihar,453500,40000,2004
KRISHNA MOHAN DAS,SHS,0,Graduate,57,Motihari + Bihar,485400,300,2004
RADHA MOHAN SINGH,BJP,0,Graduate,56,Motihari + Bihar,4859026,212064,2004
RAJA RAM SINGH,BSP,0,10th Pass,56,Motihari + Bihar,490000,0,2004
RAJU KUMAR GUPTA,IND,0,8th Pass,33,Motihari + Bihar,120000,0,2004
SHATRUGHAN TIWARI,IND,0,10th Pass,34,Motihari + Bihar,1716000,1200000,2004
SHEKHAR PRASAD JAISWAL,IND,0,Graduate,0,Motihari + Bihar,1009000,850000,2004
ANIRUDH PRASAD ALIAS SADHU YADAV   Winner ,RJD, 3 ,Graduate,44,Gopalganj + Bihar,5234219,443268,2004
CHHATHU SHAH,BSP,0,Others,71,Gopalganj + Bihar,0,0,2004
DINA NATH MANJHI,IND,0,Graduate,29,Gopalganj + Bihar,288000,0,2004
MONIKA TIWARI,BED,0,Post Graduate,25,Gopalganj + Bihar,41000,0,2004
PARAS NATH PATHAK,SP,0,Graduate,60,Gopalganj + Bihar,1374099,0,2004
PRABHU DAYAL SINGH,JD(U), 1 ,Graduate,54,Gopalganj + Bihar,2607712,100281,2004
PRAMOD KUMAR PATEL,SAP,0,Graduate,38,Gopalganj + Bihar,305000,20000,2004
RAM NARESH RAM,CPI(ML)(L), 1 ,10th Pass,54,Gopalganj + Bihar,172000,0,2004
SUSHMA DEVI,IND,0,Graduate,26,Gopalganj + Bihar,495000,0,2004
MOHAMMAD SHAHABUDDIN   Winner ,RJD, 19 ,Doctorate,38,Siwan + Bihar,3447000,428930,2004
AMAR NATH YADAV,CPI(ML)(L), 7 ,Illiterate,44,Siwan + Bihar,417367,497028,2004
ASHOK RAM,IND,0,Literate,29,Siwan + Bihar,345000,0,2004
NASIR KHAN,IND,0,Graduate,52,Siwan + Bihar,327959,15000,2004
OM PRAKASH YADAV,JD(U),0,Graduate Professional,44,Siwan + Bihar,931000,0,2004
PREM CHAND TIWARI,IND,0,Graduate,44,Siwan + Bihar,510,0,2004
RAMPRIT GOD,GGP,0,Others,62,Siwan + Bihar,201477,0,2004
SHANKAR PRASAD YADAV,BSP, 1 ,Graduate,56,Siwan + Bihar,230000,40500,2004
PRABHUNATH SINGH   Winner ,JD(U), 11 ,12th Pass,49,Maharajganj + Bihar,3296840,530175,2004
BRAJESH SINGH,IND,0,12th Pass,41,Maharajganj + Bihar,0,0,2004
DINESH RAI,IND,0,Not Given,27,Maharajganj + Bihar,1200,0,2004
DR. MAHACHANDRA PRASAD SINGH,IND,0,Doctorate,55,Maharajganj + Bihar,3779612,387780,2004
GIRJA DEVI,IND,0,Post Graduate,60,Maharajganj + Bihar,9556899,73350,2004
JITENDRA SWAMI,RJD, 1 ,Post Graduate,44,Maharajganj + Bihar,1129241,180000,2004
KANHAIYA YADAV,BSP,0,10th Pass,54,Maharajganj + Bihar,770000,81200,2004
RAMBAHADUR SINGH,Samajwadi Janata Party (Rashtriya),0,Graduate,65,Maharajganj + Bihar,4226054,57222,2004
SAWALIYA RAM,IND,0,Not Given,37,Maharajganj + Bihar,410569,0,2004
SURENDRA RAM,IND,0,10th Pass,29,Maharajganj + Bihar,175000,0,2004
VISHUNDEO RAM,IND,0,8th Pass,49,Maharajganj + Bihar,5075000,0,2004
LALU PRASAD   Winner ,RJD, 7 ,Graduate Professional,55,Chapra + Bihar,8768342,22041400,2004
ABHAY RAJ KISHOR RAI,BSP, 2 ,10th Pass,52,Chapra + Bihar,651500,103000,2004
BACHCHU PRASAD,SP,0,10th Pass,34,Chapra + Bihar,127519,0,2004
BRAJESH KUMAR,IND,0,Post Graduate,37,Chapra + Bihar,71077,0,2004
KAMALA SARAN,IND,0,10th Pass,59,Chapra + Bihar,217376,200000,2004
MANORANJAN KUMAR SRIVASTAVA,IND,0,Not Given,36,Chapra + Bihar,589,200000,2004
NARENDRA KUMAR SINGH,IND,0,Not Given,42,Chapra + Bihar,17483,0,2004
RAJEEV PRATAP RUDY,BJP,0,Post Graduate,42,Chapra + Bihar,6175896,1172932,2004
RAJESHWAR SINGH,AD,0,10th Pass,34,Chapra + Bihar,400000,0,2004
RAM VILAS PASWAN   Winner ,LJNSP,0,Post Graduate,57,Hajipur + Bihar,8332433,0,2004
CHANDESHWAR DAS,BSP,0,12th Pass,56,Hajipur + Bihar,170000,0,2004
CHHEDI PASWAN,JD(U),0,Post Graduate,48,Hajipur + Bihar,28615457,46085,2004
JITENDRA KUMAR,JP,0,Not Given,29,Hajipur + Bihar,0,0,2004
LALAN RAM,IND, 2 ,10th Pass,29,Hajipur + Bihar,13300,50000,2004
LAXMAN PASWAN,AD,0,10th Pass,49,Hajipur + Bihar,40000,0,2004
RAM SUNDAR DAS,Samajwadi Janata Party (Rashtriya),0,10th Pass,67,Hajipur + Bihar,509587,1239302,2004
UTTAM CHOUDHARY UNNAT,JD(S),0,Post Graduate,25,Hajipur + Bihar,20000,0,2004
RAGHUBANSH PRASAD SINGH   Winner ,RJD,0,Doctorate,57,Vaishali + Bihar,4871420,481535,2004
ASHOK KUMAR SINGH,IND,0,Not Given,48,Vaishali + Bihar,265000,0,2004
BRAJ KISHORE SINGH,IND,0,Not Given,41,Vaishali + Bihar,181000,0,2004
DR. HARENDRA KUMAR,JD(U), 1 ,Doctorate,48,Vaishali + Bihar,480000,0,2004
NITYA NAND SINGH,SP,0,Post Graduate,39,Vaishali + Bihar,438000,0,2004
PANNA LAL SAHANI,IND,0,Others,54,Vaishali + Bihar,36500,0,2004
RAM UDAR PRASAD THAKUR,IND,0,Others,50,Vaishali + Bihar,303000,0,2004
SAMBHU PRASAD SINGH,IND,0,Post Graduate,58,Vaishali + Bihar,378153,2700,2004
SHIVCHANDAR SINGH,IND,0,Others,69,Vaishali + Bihar,130000,0,2004
SHIVCHARAN RAM,IND,0,10th Pass,31,Vaishali + Bihar,135000,17000,2004
UMESH SAHANI,IND,0,Not Given,51,Vaishali + Bihar,385000,0,2004
UPENDRA CHAUDHARY,IND,0,12th Pass,36,Vaishali + Bihar,6257,0,2004
UPENDRA PD. SINGH,AD,0,12th Pass,34,Vaishali + Bihar,510730,0,2004
VIJAY KUMAR SHUKLA,IND, 16 ,Graduate,36,Vaishali + Bihar,13813107,3794475,2004
GEORGE FERNANDES   Winner ,JD(U),0,Others,72,Muzaffarpur + Bihar,33987410,0,2004
ANANT PD. TULSYAN,ABHM,0,10th Pass,65,Muzaffarpur + Bihar,15771,0,2004
ANURODH PRAGAT,IND,0,Graduate,25,Muzaffarpur + Bihar,275205,0,2004
ARVIND CHOUDHARY,RLSM,0,12th Pass,37,Muzaffarpur + Bihar,14552467,1029649,2004
BHAGWAN LAL SAHANI,RJD,0,Doctorate,57,Muzaffarpur + Bihar,1918000,0,2004
BHIKHARI RAM,IND,0,Not Given,34,Muzaffarpur + Bihar,6500,0,2004
DEVENDRA RAKESH,IND, 1 ,Post Graduate,49,Muzaffarpur + Bihar,5110574,11800,2004
DINESH PRASAD CHAUDHARY,IND,0,Not Given,0,Muzaffarpur + Bihar,0,0,2004
JITENDRA YADAV,CPI(ML)(L),0,12th Pass,31,Muzaffarpur + Bihar,377518,0,2004
MAHESHWAR PRASAD YADAV,SP,0,10th Pass,56,Muzaffarpur + Bihar,1193937,333644,2004
PARMANAND SINGH,IND,0,Not Given,33,Muzaffarpur + Bihar,28000,0,2004
RAMESHWAR RAI,BSP,0,Others,62,Muzaffarpur + Bihar,3540000,0,2004
SHIVNATH PRASAD GUPTA,IND,0,Graduate,37,Muzaffarpur + Bihar,1337754,698401,2004
SHYAM KALYAN PASWAN,IND,0,Post Graduate,39,Muzaffarpur + Bihar,539600,0,2004
SITARAM YADAV   Winner ,RJD, 2 ,Graduate Professional,56,Sitamarhi + Bihar,4805008,404410,2004
AWADH KISHORE YADAV,IND,0,12th Pass,34,Sitamarhi + Bihar,417000,25000,2004
KAMLA KANT MISHRA,IND,0,10th Pass,62,Sitamarhi + Bihar,250000,0,2004
MOHAMMAD SAGIR,IND,0,Not Given,66,Sitamarhi + Bihar,0,0,2004
NAJMUJJAMA,BSP,0,12th Pass,41,Sitamarhi + Bihar,10000,0,2004
NAVAL KISHORE RAI,JD(U), 1 ,Graduate Professional,46,Sitamarhi + Bihar,6055791,1166462,2004
NAWAL KISHOR SAHI,SAP,0,Post Graduate,58,Sitamarhi + Bihar,64500,0,2004
RAJNI RANJAN SAHU,SP,0,Graduate Professional,66,Sitamarhi + Bihar,30941700,460000,2004
RAMASHRAYA RAI,IND,0,Not Given,62,Sitamarhi + Bihar,499782,0,2004
RATNESHWAR MISHRA,IND,0,Not Given,0,Sitamarhi + Bihar,0,0,2004
SITARAM RAI,IND,0,10th Pass,39,Sitamarhi + Bihar,70000,32000,2004
SONE LAL SAH,IND,0,5th Pass,56,Sitamarhi + Bihar,738000,0,2004
UTTAM LAL DAS,IND,0,Not Given,37,Sitamarhi + Bihar,2000,7500,2004
SITARAM SINGH   Winner ,RJD,0,Graduate,55,Sheohar + Bihar,4624000,0,2004
AJAY KUMAR PANDEY,IND,0,10th Pass,33,Sheohar + Bihar,50000,0,2004
ANAND MOHAN SINGH,BPSP, 32 ,12th Pass,44,Sheohar + Bihar,1066000,658785,2004
MOHAMMAD ANWARUL HAQ,BJP, 6 ,Others,55,Sheohar + Bihar,1027241,433400,2004
RAJENDRA SINGH VISMIL,SP,0,Graduate,59,Sheohar + Bihar,1000000,0,2004
RAM EKBAL RAI,BSP, 1 ,Not Given,34,Sheohar + Bihar,239000,0,2004
RAM SWARTH SAH,IND,0,Post Graduate,29,Sheohar + Bihar,431000,0,2004
SITARAM SINGH,IND, 1 ,Graduate,40,Sheohar + Bihar,182500,0,2004
SUNIL SINGH,IND,0,Graduate,39,Sheohar + Bihar,523551,0,2004
DR. SHAKEEL AHMAD   Winner ,INC,0,Graduate Professional,47,Madhubani + Bihar,1859000,300000,2004
AJAY KUMAR PURBE,SP,0,Others,42,Madhubani + Bihar,4601993,0,2004
CHATURANAN MISHRA,CPI, 1 ,10th Pass,79,Madhubani + Bihar,452000,0,2004
HUKUM DEO NARAYAN YADAV,BJP,0,Graduate,66,Madhubani + Bihar,11296061,138313,2004
IRFANUR RAHMAN,RLD,0,Others,30,Madhubani + Bihar,0,0,2004
MISHRI DAS,BSP,0,Post Graduate,45,Madhubani + Bihar,42700,15000,2004
PARIKSHAN PASWAN,IND,0,10th Pass,26,Madhubani + Bihar,0,0,2004
PASHUPATI CHAUDHARY,IND, 1 ,Not Given,35,Madhubani + Bihar,17744,0,2004
RAJENDRA YADAV,IND,0,8th Pass,27,Madhubani + Bihar,140000,0,2004
RAM CHANDRA YADAV,KSVP,0,12th Pass,0,Madhubani + Bihar,1192000,300000,2004
DEVENDRA PRASAD YADAV   Winner ,RJD,0,Graduate,53,Jhanjharpur + Bihar,1137321,245123,2004
DEO NATH YADAV,SP, 4 ,12th Pass,49,Jhanjharpur + Bihar,2005819,89308,2004
JAGANNATH MISHRA,JD(U), 1 ,Doctorate,67,Jhanjharpur + Bihar,6894154,535163,2004
JANAK ROY,IND,0,10th Pass,54,Jhanjharpur + Bihar,4816000,260000,2004
RAGHU NATH PRASHAD,BSP,0,10th Pass,30,Jhanjharpur + Bihar,49000,40000,2004
SANJAY KUMAR,IND,0,Graduate Professional,30,Jhanjharpur + Bihar,147000,0,2004
UPENDAR PASWAN,IND,0,8th Pass,38,Jhanjharpur + Bihar,203160,0,2004
MD. ALI ASHRAF FATMI   Winner ,RJD,0,Post Graduate,48,Darbhanga + Bihar,2071240,545183,2004
BAIDYA NATH YADAV,CPI(ML)(L), 1 ,Post Graduate,37,Darbhanga + Bihar,0,0,2004
JHARI LAL DAS,IND,0,Graduate,79,Darbhanga + Bihar,150600,0,2004
KAMAL NARAYAN SAHU,BSP,0,Post Graduate,68,Darbhanga + Bihar,2200000,7031,2004
