Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
BHARATHI K,CPI(ML)(L),0,Post Graduate,28,Sriperumbudur + Tamil Nadu,3880,0,2009
CHANDRU K,IND,0,Post Graduate,31,Sriperumbudur + Tamil Nadu,952000,0,2009
DHARMASATHYAMURTHY V,IND,0,Not Given,30,Sriperumbudur + Tamil Nadu,6500,0,2009
DURAIRAJ L,IND,0,10th Pass,50,Sriperumbudur + Tamil Nadu,20000,0,2009
EZHILARASU M,IND,0,Graduate,25,Sriperumbudur + Tamil Nadu,150500,0,2009
JAMES SELVAM C,Akhila India Jananayaka Makkal Katchi (Dr. Is,0,8th Pass,37,Sriperumbudur + Tamil Nadu,900000,24,2009
KALAISELVAN T,IND,0,10th Pass,28,Sriperumbudur + Tamil Nadu,356800,0,2009
KARIKALAN C,IND,0,Post Graduate,33,Sriperumbudur + Tamil Nadu,1130000,0,2009
KARTHIKEYAN T,IND,0,Post Graduate,35,Sriperumbudur + Tamil Nadu,491000,0,2009
KATTU RAJA N,IND,0,5th Pass,38,Sriperumbudur + Tamil Nadu,25000,0,2009
KUMAR S,IND,0,Graduate,41,Sriperumbudur + Tamil Nadu,1069000,5000,2009
LAKSHMI S,IND,0,Post Graduate,74,Sriperumbudur + Tamil Nadu,125000,0,2009
MADHAVARAJ K V,IND,0,12th Pass,42,Sriperumbudur + Tamil Nadu,11290,1351,2009
MANIMARAN S,IND,0,8th Pass,29,Sriperumbudur + Tamil Nadu,69000,0,2009
MAYA RAMACHANDRAN,THPI,0,Post Graduate,32,Sriperumbudur + Tamil Nadu,11586780,52501000,2009
MINNAL SRINIVASAN,IND,0,Post Graduate,38,Sriperumbudur + Tamil Nadu,100000,0,2009
MOORTHY A K,PMK, 1 ,Post Graduate,45,Sriperumbudur + Tamil Nadu,17642595,2259988,2009
NAGARAJAN P,IND,0,Not Given,37,Sriperumbudur + Tamil Nadu,0,0,2009
PADMANABHAN S,IND,0,Not Given,37,Sriperumbudur + Tamil Nadu,50000,0,2009
RAJAPPA B,BSP,0,8th Pass,46,Sriperumbudur + Tamil Nadu,844440,0,2009
RAMESH R,IND,0,Graduate,30,Sriperumbudur + Tamil Nadu,1276000,300000,2009
SAMPATH T,IND,0,Post Graduate,44,Sriperumbudur + Tamil Nadu,307000,0,2009
SHANMUGAM G,IND,0,Not Given,68,Sriperumbudur + Tamil Nadu,5000,0,2009
SWARNASREE P,PPOI,0,12th Pass,38,Sriperumbudur + Tamil Nadu,1073502,0,2009
THAYUMANA GURU AYYANAR,Akila India Vallalar Peravai,0,Post Graduate,57,Sriperumbudur + Tamil Nadu,50000,0,2009
VARATHARAJAN T,SHS,0,Graduate,63,Sriperumbudur + Tamil Nadu,4513000,505,2009
VELMURUGAN T N,IND,0,10th Pass,45,Sriperumbudur + Tamil Nadu,788137,506500,2009
VIJAYAKUMAR S,LJP,0,12th Pass,28,Sriperumbudur + Tamil Nadu,520000,0,2009
VISWANATHAN.P   Winner ,INC,0,Graduate,45,Kancheepuram + Tamil Nadu,5685495,2246494,2009
ANBURAAJ.R.K.,IND,0,10th Pass,43,Kancheepuram + Tamil Nadu,108000,0,2009
DAHKSHNA MOORTHY.T,IND,0,10th Pass,40,Kancheepuram + Tamil Nadu,620000,0,2009
JAWAHARLAL NEHRU.P,LJP,0,Post Graduate,42,Kancheepuram + Tamil Nadu,680000,0,2009
JAYAKUMAR.P.S,IND,0,Post Graduate,50,Kancheepuram + Tamil Nadu,3260000,0,2009
MAGESH KUMAR.E,IND,0,Others,30,Kancheepuram + Tamil Nadu,1000,0,2009
MANIMARAN.K,IND,0,10th Pass,38,Kancheepuram + Tamil Nadu,3000,0,2009
MATHIYALAGAN.K,IND,0,8th Pass,33,Kancheepuram + Tamil Nadu,0,0,2009
"MINNAL SRINIVASAN. M.A.,M.PHIL.",IND,0,Not Given,37,Kancheepuram + Tamil Nadu,100000,0,2009
MURUGASAN.B,IND,0,5th Pass,39,Kancheepuram + Tamil Nadu,119000,0,2009
PAKKIRI AMBADKAR.K.V,JMM,0,10th Pass,42,Kancheepuram + Tamil Nadu,6735000,0,2009
RAMAKRISHNAN.DR.E,ADMK,0,Doctorate,57,Kancheepuram + Tamil Nadu,15599693,140496,2009
RUPADEVI. R.V,IND,0,Post Graduate,42,Kancheepuram + Tamil Nadu,50000,0,2009
SATHIYAVASAN. M.V.,IND,0,Not Given,40,Kancheepuram + Tamil Nadu,52000,0,2009
SELVAM.G,IND,0,Post Graduate,33,Kancheepuram + Tamil Nadu,445000,169000,2009
SIVALINGAM.D,IND,0,8th Pass,43,Kancheepuram + Tamil Nadu,507000,0,2009
SIVASANKARAN.A,Akhila India Jananayaka Makkal Katchi (Dr. Is,0,Others,47,Kancheepuram + Tamil Nadu,11500,100000,2009
TAMILVENDAN.T,DMDK, 3 ,5th Pass,39,Kancheepuram + Tamil Nadu,5482353,0,2009
THIYAGARAJAN.M,IND,0,Graduate,33,Kancheepuram + Tamil Nadu,10000,0,2009
UTHRAPATHI.K,BSP,0,Post Graduate,59,Kancheepuram + Tamil Nadu,706996,0,2009
JAGATHRAKSHAKAN   Winner ,DMK,0,10th Pass,61,Arakkonam + Tamil Nadu,59106399,0,2009
ANNAMALAI S C,Akila India Vallalar Peravai,0,Literate,53,Arakkonam + Tamil Nadu,140000,0,2009
ISAAC JEBA KUMAR,Akhila India Jananayaka Makkal Katchi (Dr. Is,0,Post Graduate,43,Arakkonam + Tamil Nadu,109825000,7001100,2009
JAGADEESWARAN J,IND,0,Post Graduate,30,Arakkonam + Tamil Nadu,180000,0,2009
JANAKIRAMAN J,IND,0,Graduate Professional,31,Arakkonam + Tamil Nadu,10000,0,2009
JEGAN S,IND,0,10th Pass,30,Arakkonam + Tamil Nadu,337000,0,2009
MANAVAULAN K,SP,0,10th Pass,54,Arakkonam + Tamil Nadu,30000,0,2009
MARY JOHN,BSP,0,Post Graduate,61,Arakkonam + Tamil Nadu,10441915,475486,2009
MATHEW N D,IND,0,8th Pass,36,Arakkonam + Tamil Nadu,25000,0,2009
MUTHIYALU M,IND,0,8th Pass,54,Arakkonam + Tamil Nadu,500000,0,2009
PALANI W B,PNK,0,Graduate,40,Arakkonam + Tamil Nadu,510250,1186038,2009
PANDIAN E,IND,0,8th Pass,34,Arakkonam + Tamil Nadu,45182,0,2009
PANJATSARAM D,IND,0,5th Pass,54,Arakkonam + Tamil Nadu,0,0,2009
PASSAMIGHU ANNAN VENKATESNOR TA V,Anaithindia Dravidar Samudaya Munnetra Kazhag,0,Post Graduate,53,Arakkonam + Tamil Nadu,2300000,7190,2009
SANKAR S,DMDK, 2 ,Graduate Professional,40,Arakkonam + Tamil Nadu,17821232,250000,2009
SHANMUGAM K,JD(U),0,8th Pass,57,Arakkonam + Tamil Nadu,800000,0,2009
SRINIVASAN K,LJP,0,Not Given,32,Arakkonam + Tamil Nadu,0,0,2009
SUTHA N,IND,0,Post Graduate,42,Arakkonam + Tamil Nadu,0,0,2009
THULASI G,IND,0,8th Pass,35,Arakkonam + Tamil Nadu,290000,75000,2009
VELU R,PMK,0,Doctorate,68,Arakkonam + Tamil Nadu,13437568,0,2009
ABDUL RAHMAN   Winner ,DMK,0,Graduate,49,Vellore + Tamil Nadu,12547128,3297328,2009
ABDUL MAJEED OOSI,IND,0,Graduate,62,Vellore + Tamil Nadu,1212000,250192,2009
ARIUDAI NAMBI D,IND,0,12th Pass,49,Vellore + Tamil Nadu,0,0,2009
CHANDRAN C,IND,0,Post Graduate,61,Vellore + Tamil Nadu,7960000,2115000,2009
DANDAPANI T,IND,0,Not Given,42,Vellore + Tamil Nadu,381780,0,2009
EKAMBARAM E A,NMK,0,8th Pass,69,Vellore + Tamil Nadu,7550000,25000,2009
ESWARAN R,IND,0,5th Pass,44,Vellore + Tamil Nadu,42000,0,2009
GOPALAKRISHNAN C,IND,0,Graduate Professional,36,Vellore + Tamil Nadu,5477600,820500,2009
GOVINDARAJI P V,SP,0,12th Pass,40,Vellore + Tamil Nadu,2750000,0,2009
KUBENDIRAN D,IND,0,Not Given,46,Vellore + Tamil Nadu,0,0,2009
MANSOOR AHMED,BSP,0,12th Pass,46,Vellore + Tamil Nadu,55148565,0,2009
MUNIYAPPAN K,Anaithindia Dravidar Samudaya Munnetra Kazhag,0,Graduate,59,Vellore + Tamil Nadu,600000,0,2009
NARAYANAN R,Akila India Vallalar Peravai,0,12th Pass,45,Vellore + Tamil Nadu,30000,0,2009
NATRAJAN P,IND, 1 ,10th Pass,59,Vellore + Tamil Nadu,8550000,0,2009
PALANI R T,IND,0,5th Pass,57,Vellore + Tamil Nadu,15000,50000,2009
PERUMAL D,IND,0,10th Pass,32,Vellore + Tamil Nadu,0,0,2009
RAJAN BABU B,MMKA,0,Post Graduate,34,Vellore + Tamil Nadu,2000,0,2009
RAJENDIRAN A K,BJP, 1 ,Graduate,54,Vellore + Tamil Nadu,576804,141674,2009
RAMAN,IND,0,Graduate Professional,31,Vellore + Tamil Nadu,676000,0,2009
SHOUKATH SHERIF,DMDK,0,Graduate,43,Vellore + Tamil Nadu,44423212,1635645,2009
SURESHKUMAR P,IND, 2 ,12th Pass,25,Vellore + Tamil Nadu,0,0,2009
THAGIR AHAMED,LJP,0,Doctorate,66,Vellore + Tamil Nadu,683021,100000,2009
VASU L K M B,ADMK, 2 ,12th Pass,48,Vellore + Tamil Nadu,8344707,1209685,2009
VIJAYAKUMAR,IND, 1 ,Graduate,54,Vellore + Tamil Nadu,2575000,0,2009
SUGAVANAM. E.G.   Winner ,DMK, 3 ,12th Pass,51,Krishnagiri + Tamil Nadu,16974157,500000,2009
ANBARASAN. D.,DMDK,0,Post Graduate,44,Krishnagiri + Tamil Nadu,14957001,4647180,2009
BALAKRISHNAN. G.,BJP,0,Not Given,52,Krishnagiri + Tamil Nadu,0,0,2009
LATHA. G.,IND,0,12th Pass,44,Krishnagiri + Tamil Nadu,254700,0,2009
MOORTHY. V.V.,BSP,0,Not Given,31,Krishnagiri + Tamil Nadu,0,0,2009
SAKTHIVEL. B.,LJP,0,Not Given,36,Krishnagiri + Tamil Nadu,242562,0,2009
SELVARAJ. M.,KNMK,0,10th Pass,58,Krishnagiri + Tamil Nadu,2554270,0,2009
THAMARAISELVAN. R   Winner ,DMK,0,Graduate Professional,45,Dharmapuri + Tamil Nadu,3867546,460146,2009
ANANDKUMAR. K,IND,0,8th Pass,41,Dharmapuri + Tamil Nadu,420000,0,2009
ANNADURAI. K,UMK,0,Not Given,40,Dharmapuri + Tamil Nadu,100000,0,2009
ARIVAZHAGAN. P,IND,0,12th Pass,38,Dharmapuri + Tamil Nadu,2575000,0,2009
ASHOKAN. G,KNMK, 1 ,Not Given,35,Dharmapuri + Tamil Nadu,325000,0,2009
ELANGOVAN. V,DMDK,0,Not Given,59,Dharmapuri + Tamil Nadu,0,0,2009
GUNASEKARAN. D,MMKA,0,Post Graduate,38,Dharmapuri + Tamil Nadu,270000,0,2009
KARUPPUSAMY. S,IND,0,Not Given,25,Dharmapuri + Tamil Nadu,0,0,2009
MANI. R,IND,0,Others,66,Dharmapuri + Tamil Nadu,500000,0,2009
PURUSOTHAMAN. V,BSP,0,Graduate Professional,61,Dharmapuri + Tamil Nadu,855400,80773,2009
RADHAKRISHNAN. R,IND,0,Graduate,53,Dharmapuri + Tamil Nadu,1720000,0,2009
RAJA. A,IND,0,12th Pass,47,Dharmapuri + Tamil Nadu,3725250,300000,2009
SENTHIL. R. DR.,PMK, 1 ,Doctorate,47,Dharmapuri + Tamil Nadu,21899828,3052516,2009
SIVAN. K,IND,0,12th Pass,37,Dharmapuri + Tamil Nadu,80000,0,2009
SRIRAMACHANDRAN,IND,0,10th Pass,28,Dharmapuri + Tamil Nadu,85500,0,2009
VENUGOPAL.D   Winner ,DMK,0,Others,73,Tiruvannamalai + Tamil Nadu,57010000,1538546,2009
AFROZ HUSNA. K.S,LJP,0,12th Pass,38,Tiruvannamalai + Tamil Nadu,447831,83203,2009
ARUMUGAM A.A,IND,0,10th Pass,31,Tiruvannamalai + Tamil Nadu,6095500,0,2009
BALASUNDAR S,IND,0,Graduate Professional,33,Tiruvannamalai + Tamil Nadu,10000,0,2009
DHAYANITHI S,IND,0,8th Pass,29,Tiruvannamalai + Tamil Nadu,50000,0,2009
ERSHAD B,IND,0,12th Pass,34,Tiruvannamalai + Tamil Nadu,20000,0,2009
GOVINDASAMY. P,BSP,0,Post Graduate,62,Tiruvannamalai + Tamil Nadu,2882824,0,2009
GURU (A) GURUMOORTHY S,IND,0,12th Pass,31,Tiruvannamalai + Tamil Nadu,18500,0,2009
GURU C,IND,0,8th Pass,32,Tiruvannamalai + Tamil Nadu,302000,0,2009
GURUSAMY P,IND,0,8th Pass,61,Tiruvannamalai + Tamil Nadu,517115,0,2009
HARI KRISHNAN S,IND,0,Not Given,41,Tiruvannamalai + Tamil Nadu,201000,0,2009
KUMAR M.M,IND,0,10th Pass,55,Tiruvannamalai + Tamil Nadu,0,0,2009
MANIKANDAN P,IND,0,8th Pass,30,Tiruvannamalai + Tamil Nadu,350000,0,2009
MANIKANDAN.S,DMDK,0,Graduate,29,Tiruvannamalai + Tamil Nadu,1006447,163246,2009
MURUGAN S,IND,0,Graduate,36,Tiruvannamalai + Tamil Nadu,335000,0,2009
NAGAMALAI R,IND,0,12th Pass,32,Tiruvannamalai + Tamil Nadu,40000,0,2009
RAJARAM S.A,PNK,0,5th Pass,39,Tiruvannamalai + Tamil Nadu,0,0,2009
RAVI R,IND,0,Graduate,37,Tiruvannamalai + Tamil Nadu,20000,0,2009
RAVINDIRAN A,IND,0,12th Pass,37,Tiruvannamalai + Tamil Nadu,10000,0,2009
SAMPATH A,IND,0,Not Given,39,Tiruvannamalai + Tamil Nadu,5000,0,2009
SELVAM A,IND,0,5th Pass,33,Tiruvannamalai + Tamil Nadu,110000,0,2009
SELVARAJ.P,SP,0,8th Pass,61,Tiruvannamalai + Tamil Nadu,50000,0,2009
SELVARAJU J,IND,0,Post Graduate,26,Tiruvannamalai + Tamil Nadu,140000,0,2009
SENTHIL M,IND,0,12th Pass,29,Tiruvannamalai + Tamil Nadu,30000,0,2009
SHANMUGARAJAN A,IND,0,Graduate,44,Tiruvannamalai + Tamil Nadu,149000,65000,2009
SHANMUGAVEL M,IND,0,Post Graduate,33,Tiruvannamalai + Tamil Nadu,130000,0,2009
SINGARAVELAN P,IND,0,12th Pass,28,Tiruvannamalai + Tamil Nadu,123990,1152,2009
SIVADEVAN N,IND, 1 ,12th Pass,28,Tiruvannamalai + Tamil Nadu,300000,0,2009
VENUGOPAL S.R,IND,0,8th Pass,38,Tiruvannamalai + Tamil Nadu,35000,0,2009
KRISHNASAMY M   Winner ,INC,0,Graduate Professional,68,Arani + Tamil Nadu,62385765,16792067,2009
ARIRAJ T.V,SP,0,10th Pass,50,Arani + Tamil Nadu,0,0,2009
DURAI RAJ M,IND,0,Post Graduate,50,Arani + Tamil Nadu,185000,0,2009
LOKESH G,IND,0,Others,28,Arani + Tamil Nadu,100000,0,2009
MOHANAM RA,DMDK,0,Graduate,46,Arani + Tamil Nadu,4831600,0,2009
MURUGAN V,IND,0,Others,33,Arani + Tamil Nadu,66000,0,2009
SARAVANAKUMAR K,PNK,0,Graduate,42,Arani + Tamil Nadu,910000,0,2009
SHANKAR A,BSP,0,Not Given,47,Arani + Tamil Nadu,2995200,0,2009
SHANMUGAM S,IND,0,Others,27,Arani + Tamil Nadu,145000,3744,2009
SUBRAMANI G,IND,0,10th Pass,39,Arani + Tamil Nadu,217000,0,2009
SUBRAMANI P,IND,0,5th Pass,46,Arani + Tamil Nadu,760000,0,2009
SUBRAMANIYAN N,ADMK,0,5th Pass,50,Arani + Tamil Nadu,2960000,0,2009
VELAUDHAM M,IND,0,Illiterate,49,Arani + Tamil Nadu,140000,0,2009
ANANDAN M   Winner ,ADMK,0,12th Pass,58,Viluppuram + Tamil Nadu,8938646,967994,2009
ANANDAN P,IND,0,10th Pass,28,Viluppuram + Tamil Nadu,13500,0,2009
ANBALAGAN V,IND,0,10th Pass,32,Viluppuram + Tamil Nadu,28550,0,2009
CHANDRALEGA M,IND,0,12th Pass,27,Viluppuram + Tamil Nadu,60000,0,2009
DEVARAJ G,LJP,0,Graduate,28,Viluppuram + Tamil Nadu,250000,0,2009
GANAPATHI P M,DMDK, 1 ,5th Pass,48,Viluppuram + Tamil Nadu,10948000,2312000,2009
KUMAR M,IND,0,5th Pass,27,Viluppuram + Tamil Nadu,55000,0,2009
LAKSHMANAN R,IND,0,10th Pass,49,Viluppuram + Tamil Nadu,30000,0,2009
MASILAMANI R,IND,0,5th Pass,65,Viluppuram + Tamil Nadu,350000,0,2009
MURUGAVEL A,IND,0,10th Pass,41,Viluppuram + Tamil Nadu,562000,0,2009
PANCHANATHAN R,JMM, 2 ,8th Pass,44,Viluppuram + Tamil Nadu,72000,0,2009
POYYATHU S,BSP,0,Graduate,39,Viluppuram + Tamil Nadu,550000,0,2009
RAMESH K,IND,0,5th Pass,31,Viluppuram + Tamil Nadu,122000,0,2009
SAMIDURAI M,IND,0,Literate,47,Viluppuram + Tamil Nadu,260000,0,2009
SHETT M,IND,0,12th Pass,37,Viluppuram + Tamil Nadu,70500,0,2009
SWAMIDURAI K,VCK,0,Graduate Professional,77,Viluppuram + Tamil Nadu,28847533,0,2009
VENKATESAN M,CPI(ML)(L),0,Graduate,37,Viluppuram + Tamil Nadu,183772,0,2009
VENKATESAN S S,Akila India Vallalar Peravai,0,Graduate,39,Viluppuram + Tamil Nadu,788250,0,2009
VISWANATHAN S A,IND,0,5th Pass,32,Viluppuram + Tamil Nadu,75000,0,2009
SANKAR ADHI   Winner ,DMK, 1 ,Graduate Professional,52,Kallakurichi + Tamil Nadu,17837266,986068,2009
ANANDHADASS C,LJP,0,10th Pass,27,Kallakurichi + Tamil Nadu,60300,0,2009
ARUN KENNEDI A,IND,0,10th Pass,44,Kallakurichi + Tamil Nadu,50000,0,2009
DHANARAJ T,IND,0,Not Given,35,Kallakurichi + Tamil Nadu,2070000,0,2009
DHANARAJU K,PMK,0,Doctorate,52,Kallakurichi + Tamil Nadu,12531131,6777922,2009
DINESH M,IND,0,Others,32,Kallakurichi + Tamil Nadu,106000,0,2009
GANESAN K,IND,0,Graduate,32,Kallakurichi + Tamil Nadu,515000,0,2009
GOVINDARAJAN K M,Akila India Vallalar Peravai,0,Not Given,73,Kallakurichi + Tamil Nadu,950000,0,2009
INIYADAYALAN G,IND,0,Not Given,56,Kallakurichi + Tamil Nadu,3218000,10000,2009
KESAVAN ANNA,JMM,0,12th Pass,63,Kallakurichi + Tamil Nadu,2494400,0,2009
MANICKAM V,IND,0,Graduate,57,Kallakurichi + Tamil Nadu,2643519,85518,2009
MANNAN M P,IND,0,Post Graduate,48,Kallakurichi + Tamil Nadu,90000,0,2009
NALLATHAMBI C,IND,0,10th Pass,31,Kallakurichi + Tamil Nadu,1660000,0,2009
NAVARATTHINAM A,IND,0,Literate,33,Kallakurichi + Tamil Nadu,350000,0,2009
RAJAMANICKAM K,IND,0,10th Pass,52,Kallakurichi + Tamil Nadu,1515498,51000,2009
RAJENTHREN D,IND,0,5th Pass,50,Kallakurichi + Tamil Nadu,30000,0,2009
RAJENTHREN M,IND,0,5th Pass,38,Kallakurichi + Tamil Nadu,30000,0,2009
RAMAJAYAM P M,IND,0,Literate,52,Kallakurichi + Tamil Nadu,262000,0,2009
RAMESH S,KNMK,0,Graduate Professional,32,Kallakurichi + Tamil Nadu,11212388,7685779,2009
SADEESH A,IND,0,12th Pass,30,Kallakurichi + Tamil Nadu,20000,0,2009
SATHISH BABU S,IND,0,10th Pass,35,Kallakurichi + Tamil Nadu,802000,200000,2009
SELVAM K,IND,0,5th Pass,39,Kallakurichi + Tamil Nadu,2500360,135000,2009
SENTHILKUMAR K,BSP,0,12th Pass,35,Kallakurichi + Tamil Nadu,351000,0,2009
SIVARAMAN G,IND,0,Post Graduate,33,Kallakurichi + Tamil Nadu,101500,0,2009
SUDHISH L K,DMDK,0,Graduate,41,Kallakurichi + Tamil Nadu,60313713,8043273,2009
VASU V,IND,0,5th Pass,50,Kallakurichi + Tamil Nadu,180000,0,2009
VIJAYA RAJENDHAR T,IND,0,Post Graduate,52,Kallakurichi + Tamil Nadu,143076637,4633000,2009
YUVARAJ R,IND,0,10th Pass,34,Kallakurichi + Tamil Nadu,102000,0,2009
SEMMALAI S   Winner ,ADMK, 2 ,Graduate Professional,63,Salem + Tamil Nadu,46220339,59000,2009
ALAGAAPURAM R MOHANRAJ,DMDK,0,12th Pass,55,Salem + Tamil Nadu,55484058,694624,2009
ANDHRAPRAKASH A,PPOI,0,Graduate,56,Salem + Tamil Nadu,8215982,0,2009
ANNADURAI M,Akila India Vallalar Peravai,0,Not Given,42,Salem + Tamil Nadu,5000,0,2009
ASHOK SAMRAJ M,KNMK,0,5th Pass,39,Salem + Tamil Nadu,2674785,186447,2009
BALASUBRAMANI R,BSP,0,Others,37,Salem + Tamil Nadu,1000000,0,2009
CHANDRASEKARAN G,IND,0,10th Pass,26,Salem + Tamil Nadu,50000,0,2009
CHINNAN N,IND,0,8th Pass,53,Salem + Tamil Nadu,314050,0,2009
DHAMODHARAN N B,IND,0,Illiterate,32,Salem + Tamil Nadu,150000,0,2009
GANESH M.A.S.S,AITC,0,10th Pass,46,Salem + Tamil Nadu,2100000,0,2009
GOVANAM THANGAVEL K S,IND,0,Literate,50,Salem + Tamil Nadu,225000,0,2009
JAYAVENUGOPAL C D,IND,0,10th Pass,58,Salem + Tamil Nadu,7700733,250000,2009
KOWSALYA C,IND,0,10th Pass,38,Salem + Tamil Nadu,130000,0,2009
KRISHNAN M,IND,0,Post Graduate,48,Salem + Tamil Nadu,50000,0,2009
MAHESWARAN V,IND,0,Graduate Professional,28,Salem + Tamil Nadu,30000,0,2009
MUNIYAPPAN A,IND,0,Literate,37,Salem + Tamil Nadu,34000,0,2009
MUTHUSAMY P,IND,0,8th Pass,34,Salem + Tamil Nadu,108345,0,2009
NALLATHAMBI PO,IND,0,5th Pass,48,Salem + Tamil Nadu,1479000,0,2009
NANDAGOPAL K,IND,0,Others,60,Salem + Tamil Nadu,7327750,0,2009
PERIYASAMY T,IND,0,Not Given,45,Salem + Tamil Nadu,78000,0,2009
SELLADURAI C,IND,0,Post Graduate,32,Salem + Tamil Nadu,6090000,4052000,2009
SHAHJAHAN M A,IND,0,Graduate Professional,38,Salem + Tamil Nadu,3310000,0,2009
THANGKABALU K V,INC,0,Post Graduate,59,Salem + Tamil Nadu,108715814,0,2009
GANDHISELVAN.S   Winner ,DMK, 2 ,Post Graduate,46,Namakkal + Tamil Nadu,4070482,0,2009
DEVARASAN.R,KNMK,0,Not Given,68,Namakkal + Tamil Nadu,99123941,12827910,2009
HARIGARA SIVAM.T.A,BSP, 2 ,Others,34,Namakkal + Tamil Nadu,268000,0,2009
KARTHIKEYAN.P,IND,0,Others,29,Namakkal + Tamil Nadu,59985,0,2009
KUMAR,IND,0,Others,50,Namakkal + Tamil Nadu,7999000,3292479,2009
LINGAPPAN.V,UMK,0,8th Pass,62,Namakkal + Tamil Nadu,1660000,0,2009
MAHESWARAN.N,DMDK,0,Graduate Professional,30,Namakkal + Tamil Nadu,9199000,3139,2009
MATHIYALAGAN.N,IND, 1 ,8th Pass,41,Namakkal + Tamil Nadu,850000,0,2009
MURALI.V,IND,0,Graduate,42,Namakkal + Tamil Nadu,610000,0,2009
NAVALMANI.A.N,IND,0,5th Pass,49,Namakkal + Tamil Nadu,0,0,2009
PANNEERSELVAM.S,IND,0,10th Pass,45,Namakkal + Tamil Nadu,590000,0,2009
RAMASAMY.N,IND,0,Illiterate,59,Namakkal + Tamil Nadu,10000,0,2009
RAVI.A,IND,0,8th Pass,28,Namakkal + Tamil Nadu,300000,600000,2009
RAVI.R,IND,0,5th Pass,35,Namakkal + Tamil Nadu,55000,0,2009
SELVARAJ.K,SP,0,12th Pass,30,Namakkal + Tamil Nadu,0,0,2009
SENGODAN.P,IND,0,Graduate,61,Namakkal + Tamil Nadu,1059549,0,2009
SUBRAMANI.S,IND,0,10th Pass,39,Namakkal + Tamil Nadu,455500,0,2009
SUBRAMANIAM.R.P,IND,0,Others,55,Namakkal + Tamil Nadu,4125000,0,2009
SURESH GANDHI.K,BJP,0,Others,26,Namakkal + Tamil Nadu,661000,0,2009
THANGAVEL.S,IND,0,Others,56,Namakkal + Tamil Nadu,889212,0,2009
THANIYARASU.U,IND,0,Post Graduate,42,Namakkal + Tamil Nadu,1020000,1400,2009
THARMALINGAM.M,IND,0,8th Pass,27,Namakkal + Tamil Nadu,40000,0,2009
VAIRAM TAMILARASI.V,ADMK,0,Post Graduate,52,Namakkal + Tamil Nadu,4969895,0,2009
VIVEKANANDHAM.K.S,IND,0,Others,39,Namakkal + Tamil Nadu,257000,0,2009
YOGARAJ.R,IND,0,Illiterate,35,Namakkal + Tamil Nadu,5000,0,2009
GANESHAMURTHI.A.   Winner ,MDMK, 1 ,Graduate,61,Erode + Tamil Nadu,26729518,1085323,2009
BALASUBRAMANIAM.C,KNMK,0,Post Graduate,47,Erode + Tamil Nadu,25115900,4027255,2009
CHRISTHURAJ.M.,IND,0,10th Pass,49,Erode + Tamil Nadu,0,0,2009
DEVI.M.,LJP,0,Literate,26,Erode + Tamil Nadu,0,0,2009
ELANGOVAN.E.V.K.S.,INC,0,Graduate,60,Erode + Tamil Nadu,29067279,19397956,2009
ELANGOVAN.K.K.S,IND,0,10th Pass,37,Erode + Tamil Nadu,15000,0,2009
GOVANAM THANGAVEL.K.S.,IND,0,Literate,37,Erode + Tamil Nadu,225000,0,2009
GOVINDHASAMY.P.,IND,0,5th Pass,45,Erode + Tamil Nadu,30580,0,2009
JOE DAVID.D.,IND,0,Graduate Professional,33,Erode + Tamil Nadu,200000,380000,2009
KATHIRVEL.A,IND,0,8th Pass,45,Erode + Tamil Nadu,15000,0,2009
KUPPUSAMY.R.,IND,0,Literate,61,Erode + Tamil Nadu,520000,0,2009
MANOHARAN.V.,IND,0,10th Pass,57,Erode + Tamil Nadu,2635000,117433,2009
MINNAL MURUGESH.R.,IND,0,5th Pass,42,Erode + Tamil Nadu,150000,0,2009
PALANISAMY.N.P.,BJP,0,Graduate Professional,48,Erode + Tamil Nadu,3058800,213400,2009
PERUMAL.S,IND,0,5th Pass,54,Erode + Tamil Nadu,57550,0,2009
RAVICHANDRAN.M.,IND,0,10th Pass,41,Erode + Tamil Nadu,180000,24897,2009
SANMUGASUNDRAM.N.,IND,0,10th Pass,39,Erode + Tamil Nadu,34221,0,2009
SENTHIL RAJA.M,IND,0,Not Given,34,Erode + Tamil Nadu,20950000,1551500,2009
SHANMUGAM.P.N.,IND,0,Doctorate,61,Erode + Tamil Nadu,10706009,167689,2009
SHIVAKUMARI,BSP,0,Not Given,41,Erode + Tamil Nadu,653000,0,2009
SIVASANKAR.S.,IND,0,Not Given,27,Erode + Tamil Nadu,50000,0,2009
SUBRAMANIAM.K,IND,0,8th Pass,41,Erode + Tamil Nadu,500000,0,2009
SUKUMARAN.E.R,IND,0,8th Pass,62,Erode + Tamil Nadu,933324,0,2009
VIMALADEVI.S.,IND,0,12th Pass,33,Erode + Tamil Nadu,26129000,0,2009
SIVASAMI C   Winner ,ADMK, 3 ,Post Graduate,51,Tiruppur + Tamil Nadu,51892954,0,2009
BALASUBRAMANIAN K,KNMK,0,Others,61,Tiruppur + Tamil Nadu,115891000,0,2009
DINESH KUMAR N,DMDK,0,Not Given,30,Tiruppur + Tamil Nadu,0,0,2009
KHARVENTHAN S K,INC,0,Not Given,60,Tiruppur + Tamil Nadu,27841198,1500000,2009
SIVAKUMAR M,BJP,0,Not Given,31,Tiruppur + Tamil Nadu,0,0,2009
