id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_run,win_by_wickets,player_of_match,venue,umpire1,umpire2
546,2016,Pune,01/05/2016,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,AY Dandekar,RJ Tucker
547,2016,Bangalore,02/05/2016,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,AD Russell,M Chinnaswamy Stadium,M Erasmus,S Ravi
548,2016,Rajkot,03/05/2016,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,8,RR Pant,Saurashtra Cricket Association Stadium,CB Gaffaney,BNJ Oxenford
549,2016,Kolkata,04/05/2016,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,7,0,AD Russell,Eden Gardens,AK Chaudhary,HDPK Dharmasena
550,2016,Delhi,05/05/2016,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,normal,0,Rising Pune Supergiants,0,7,AM Rahane,Feroz Shah Kotla,C Shamshuddin,RJ Tucker
551,2016,Hyderabad,06/05/2016,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Kumar,"Rajiv Gandhi International Stadium, Uppal",M Erasmus,S Ravi
552,2016,Bangalore,07/05/2016,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,V Kohli,M Chinnaswamy Stadium,CB Gaffaney,BNJ Oxenford
553,2016,Chandigarh,07/05/2016,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,9,0,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",HDPK Dharmasena,CK Nandan
554,2016,Visakhapatnam,08/05/2016,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,85,0,A Nehra,Dr. Y.S. Rajasekhara Reddy ACA/VDCA Cricket Stadium,S Ravi,C Shamshuddin
555,2016,Kolkata,08/05/2016,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,5,P Kumar,Eden Gardens,M Erasmus,RJ Tucker
556,2016,Chandigarh,09/05/2016,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,1,0,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",AK Chaudhary,HDPK Dharmasena
557,2016,Visakhapatnam,10/05/2016,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,4,0,A Zampa,Dr. Y.S. Rajasekhara Reddy ACA/VDCA Cricket Stadium,CB Gaffaney,VK Sharma
558,2016,Bangalore,11/05/2016,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KH Pandya,M Chinnaswamy Stadium,AY Dandekar,C Shamshuddin
559,2016,Hyderabad,12/05/2016,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,CH Morris,"Rajiv Gandhi International Stadium, Uppal",K Bharatan,M Erasmus
560,2016,Visakhapatnam,13/05/2016,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Kings XI Punjab,0,7,MP Stoinis,Dr. Y.S. Rajasekhara Reddy ACA/VDCA Cricket Stadium,HDPK Dharmasena,CK Nandan
561,2016,Bangalore,14/05/2016,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,144,0,AB de Villiers,M Chinnaswamy Stadium,AY Dandekar,VK Sharma
562,2016,Kolkata,14/05/2016,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,bat,DL,1,Kolkata Knight Riders,0,8,YK Pathan,Eden Gardens,A Nand Kishore,BNJ Oxenford
563,2016,Chandigarh,15/05/2016,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Sunrisers Hyderabad,0,7,HM Amla,"Punjab Cricket Association IS Bindra Stadium, Mohali",KN Ananthapadmanabhan,M Erasmus
564,2016,Visakhapatnam,15/05/2016,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,80,0,KH Pandya,Dr. Y.S. Rajasekhara Reddy ACA/VDCA Cricket Stadium,Nitin Menon,CK Nandan
565,2016,Kolkata,16/05/2016,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,V Kohli,Eden Gardens,CB Gaffaney,A Nand Kishore
566,2016,Visakhapatnam,17/05/2016,Rising Pune Supergiants,Delhi Daredevils,Rising Pune Supergiants,field,DL,1,Rising Pune Supergiants,19,0,AB Dinda,Dr. Y.S. Rajasekhara Reddy ACA/VDCA Cricket Stadium,Nitin Menon,C Shamshuddin
567,2016,Bangalore,18/05/2016,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,DL,1,Royal Challengers Bangalore,82,0,V Kohli,M Chinnaswamy Stadium,KN Ananthapadmanabhan,M Erasmus
568,2016,Kanpur,19/05/2016,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,DR Smith,Green Park,AK Chaudhary,CK Nandan
569,2016,Raipur,20/05/2016,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,KK Nair,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford
570,2016,Visakhapatnam,21/05/2016,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,normal,0,Rising Pune Supergiants,0,4,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA/VDCA Cricket Stadium,HDPK Dharmasena,Nitin Menon
571,2016,Kanpur,21/05/2016,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,SK Raina,Green Park,AK Chaudhary,CK Nandan
572,2016,Kolkata,22/05/2016,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,22,0,YK Pathan,Eden Gardens,KN Ananthapadmanabhan,M Erasmus
573,2016,Raipur,22/05/2016,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,V Kohli,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford
574,2016,Bangalore,24/05/2016,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,AB de Villiers,M Chinnaswamy Stadium,AK Chaudhary,HDPK Dharmasena
575,2016,Delhi,25/05/2016,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,22,0,MC Henriques,Feroz Shah Kotla,M Erasmus,C Shamshuddin
576,2016,Delhi,27/05/2016,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,4,DA Warner,Feroz Shah Kotla,M Erasmus,CK Nandan
577,2016,Bangalore,29/05/2016,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,8,0,BCJ Cutting,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford
578,2017,Hyderabad,05/04/2017,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,35,0,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,NJ Llong
579,2017,Pune,06/04/2017,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,7,SPD Smith,Maharashtra Cricket Association Stadium,A Nand Kishore,S Ravi
580,2017,Rajkot,07/04/2017,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,10,CA Lynn,Saurashtra Cricket Association Stadium,Nitin Menon,CK Nandan
581,2017,Indore,08/04/2017,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,GJ Maxwell,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin
582,2017,Bengaluru,08/04/2017,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,15,0,KM Jadhav,M.Chinnaswamy Stadium,S Ravi,VK Sharma
583,2017,Hyderabad,09/04/2017,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",A Deshmukh,NJ Llong
584,2017,Mumbai,09/04/2017,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,N Rana,Wankhede Stadium,Nitin Menon,CK Nandan
585,2017,Indore,10/04/2017,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Kings XI Punjab,0,8,AR Patel,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin
586,2017,Pune,11/04/2017,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,field,normal,0,Delhi Daredevils,97,0,SV Samson,Maharashtra Cricket Association Stadium,AY Dandekar,S Ravi
587,2017,Mumbai,12/04/2017,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,JJ Bumrah,Wankhede Stadium,Nitin Menon,CK Nandan
588,2017,Kolkata,13/04/2017,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,SP Narine,Eden Gardens,A Deshmukh,NJ Llong
589,2017,Bangalore,14/04/2017,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,KA Pollard,M Chinnaswamy Stadium,KN Ananthapadmanabhan,AK Chaudhary
590,2017,Rajkot,14/04/2017,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,normal,0,Gujarat Lions,0,7,AJ Tye,Saurashtra Cricket Association Stadium,A Nand Kishore,S Ravi
591,2017,Kolkata,15/04/2017,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,17,0,RV Uthappa,Eden Gardens,AY Dandekar,NJ Llong
592,2017,Delhi,15/04/2017,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,normal,0,Delhi Daredevils,51,0,CJ Anderson,Feroz Shah Kotla,YC Barde,Nitin Menon
593,2017,Mumbai,16/04/2017,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,N Rana,Wankhede Stadium,A Nand Kishore,S Ravi
594,2017,Bangalore,16/04/2017,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,normal,0,Rising Pune Supergiant,27,0,BA Stokes,M Chinnaswamy Stadium,KN Ananthapadmanabhan,C Shamshuddin
595,2017,Delhi,17/04/2017,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,4,NM Coulter/Nile,Feroz Shah Kotla,Nitin Menon,CK Nandan
596,2017,Hyderabad,17/04/2017,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,5,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,A Deshmukh
597,2017,Rajkot,18/04/2017,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,Saurashtra Cricket Association Stadium,S Ravi,VK Sharma
598,2017,Hyderabad,19/04/2017,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,15,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",CB Gaffaney,NJ Llong
599,2017,Indore,20/04/2017,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,JC Buttler,Holkar Cricket Stadium,M Erasmus,C Shamshuddin
600,2017,Kolkata,21/04/2017,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,4,SK Raina,Eden Gardens,CB Gaffaney,Nitin Menon
601,2017,Mumbai,22/04/2017,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,14,0,MJ McClenaghan,Wankhede Stadium,A Nand Kishore,S Ravi
602,2017,Pune,22/04/2017,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,6,MS Dhoni,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh
603,2017,Rajkot,23/04/2017,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,normal,0,Kings XI Punjab,26,0,HM Amla,Saurashtra Cricket Association Stadium,AK Chaudhary,M Erasmus
604,2017,Kolkata,23/04/2017,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,82,0,NM Coulter/Nile,Eden Gardens,CB Gaffaney,CK Nandan
605,2017,Mumbai,24/04/2017,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,normal,0,Rising Pune Supergiant,3,0,BA Stokes,Wankhede Stadium,A Nand Kishore,S Ravi
606,2017,Pune,26/04/2017,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,RV Uthappa,Maharashtra Cricket Association Stadium,AY Dandekar,NJ Llong
607,2017,Bangalore,27/04/2017,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,7,AJ Tye,M Chinnaswamy Stadium,AK Chaudhary,C Shamshuddin
608,2017,Kolkata,28/04/2017,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,G Gambhir,Eden Gardens,NJ Llong,S Ravi
609,2017,Chandigarh,28/04/2017,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,26,0,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,CK Nandan
610,2017,Pune,29/04/2017,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rising Pune Supergiant,61,0,LH Ferguson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,M Erasmus
611,2017,Rajkot,29/04/2017,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,normal,0,Mumbai Indians,0,0,KH Pandya,Saurashtra Cricket Association Stadium,AK Chaudhary,CB Gaffaney
612,2017,Chandigarh,30/04/2017,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,10,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",YC Barde,CK Nandan
613,2017,Hyderabad,30/04/2017,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,48,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,S Ravi
614,2017,Mumbai,01/05/2017,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Mumbai Indians,0,5,RG Sharma,Wankhede Stadium,AK Chaudhary,CB Gaffaney
615,2017,Pune,01/05/2017,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,5,BA Stokes,Maharashtra Cricket Association Stadium,M Erasmus,C Shamshuddin
616,2017,Delhi,02/05/2017,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,Mohammed Shami,Feroz Shah Kotla,YC Barde,Nitin Menon
617,2017,Kolkata,03/05/2017,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,4,RA Tripathi,Eden Gardens,KN Ananthapadmanabhan,A Nand Kishore
618,2017,Delhi,04/05/2017,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,RR Pant,Feroz Shah Kotla,M Erasmus,Nitin Menon
619,2017,Bangalore,05/05/2017,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,normal,0,Kings XI Punjab,19,0,Sandeep Sharma,M Chinnaswamy Stadium,CB Gaffaney,C Shamshuddin
620,2017,Hyderabad,06/05/2017,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,field,normal,0,Rising Pune Supergiant,12,0,JD Unadkat,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,AK Chaudhary
621,2017,Delhi,06/05/2017,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,normal,0,Mumbai Indians,146,0,LMP Simmons,Feroz Shah Kotla,Nitin Menon,CK Nandan
622,2017,Bangalore,07/05/2017,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,M Chinnaswamy Stadium,AY Dandekar,C Shamshuddin
623,2017,Chandigarh,07/05/2017,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,VK Sharma
624,2017,Hyderabad,08/05/2017,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,0,7,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,M Erasmus
625,2017,Chandigarh,09/05/2017,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,14,0,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,S Ravi
626,2017,Kanpur,10/05/2017,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,2,SS Iyer,Green Park,YC Barde,AK Chaudhary
627,2017,Mumbai,11/05/2017,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,normal,0,Kings XI Punjab,7,0,WP Saha,Wankhede Stadium,A Deshmukh,A Nand Kishore
628,2017,Delhi,12/05/2017,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,normal,0,Delhi Daredevils,7,0,KK Nair,Feroz Shah Kotla,KN Ananthapadmanabhan,CK Nandan
629,2017,Kanpur,13/05/2017,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,Mohammed Siraj,Green Park,AK Chaudhary,Nitin Menon
630,2017,Kolkata,13/05/2017,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,normal,0,Mumbai Indians,9,0,AT Rayudu,Eden Gardens,A Nand Kishore,S Ravi
631,2017,Pune,14/05/2017,Rising Pune Supergiant,Kings XI Punjab,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,9,JD Unadkat,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh
632,2017,Delhi,14/05/2017,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,10,0,HV Patel,Feroz Shah Kotla,CK Nandan,C Shamshuddin
633,2017,Mumbai,16/05/2017,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,normal,0,Rising Pune Supergiant,20,0,Washington Sundar,Wankhede Stadium,S Ravi,C Shamshuddin
634,2017,Bangalore,17/05/2017,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,DL,1,Kolkata Knight Riders,0,7,NM Coulter/Nile,M Chinnaswamy Stadium,AK Chaudhary,Nitin Menon
635,2017,Bangalore,19/05/2017,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KV Sharma,M Chinnaswamy Stadium,NJ Llong,Nitin Menon
636,2017,Hyderabad,21/05/2017,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,KH Pandya,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,S Ravi
637,2018,Mumbai,07/04/2018,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,1,DJ Bravo,Wankhede Stadium,CB Gaffaney,A Nand Kishore
638,2018,Chandigarh,08/04/2018,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",KN Ananthapadmanabhan,RJ Tucker
639,2018,Kolkata,08/04/2018,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,SP Narine,Eden Gardens,C Shamshuddin,A Deshmukh
640,2018,Hyderabad,09/04/2018,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",VA Kulkarni,NJ Llong
641,2018,Chennai,10/04/2018,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,SW Billings,"MA Chidambaram Stadium, Chepauk",CB Gaffaney,AK Chaudhary
642,2018,Jaipur,11/04/2018,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,DL,1,Rajasthan Royals,10,0,SV Samson,Sawai Mansingh Stadium,KN Ananthapadmanabhan,Nitin Menon
643,2018,Hyderabad,12/04/2018,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,CK Nandan
644,2018,Bengaluru,13/04/2018,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,UT Yadav,M.Chinnaswamy Stadium,A Deshmukh,S Ravi
645,2018,Mumbai,14/04/2018,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,JJ Roy,Wankhede Stadium,KN Ananthapadmanabhan,Nitin Menon
646,2018,Kolkata,14/04/2018,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Stanlake,Eden Gardens,AK Chaudhary,A Nand Kishore
647,2018,Bengaluru,15/04/2018,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,19,0,SV Samson,M.Chinnaswamy Stadium,C Shamshuddin,S Ravi
648,2018,Chandigarh,15/04/2018,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,4,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",VA Kulkarni,CK Nandan
649,2018,Kolkata,16/04/2018,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kolkata Knight Riders,71,0,N Rana,Eden Gardens,AK Chaudhary,A Nand Kishore
650,2018,Mumbai,17/04/2018,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,46,0,RG Sharma,Wankhede Stadium,RJ Tucker,Nitin Menon
651,2018,Jaipur,18/04/2018,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,N Rana,Sawai Mansingh Stadium,A Deshmukh,S Ravi
652,2018,Chandigarh,19/04/2018,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Kings XI Punjab,15,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",NJ Llong,AK Chaudhary
653,2018,Pune,20/04/2018,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,64,0,SR Watson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,Nitin Menon
654,2018,Kolkata,21/04/2018,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,DL,1,Kings XI Punjab,0,9,KL Rahul,Eden Gardens,C Shamshuddin,A Deshmukh
655,2018,Bengaluru,21/04/2018,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,M.Chinnaswamy Stadium,CB Gaffaney,CK Nandan
656,2018,Hyderabad,22/04/2018,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,4,0,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",VA Kulkarni,AK Chaudhary
657,2018,Jaipur,22/04/2018,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,3,JC Archer,Sawai Mansingh Stadium,KN Ananthapadmanabhan,RJ Tucker
658,2018,Delhi,23/04/2018,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,normal,0,Kings XI Punjab,4,0,AS Rajpoot,Feroz Shah Kotla,A Nand Kishore,CK Nandan
659,2018,Mumbai,24/04/2018,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31,0,Rashid Khan,Wankhede Stadium,C Shamshuddin,S Ravi
660,2018,Bengaluru,25/04/2018,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MS Dhoni,M.Chinnaswamy Stadium,NJ Llong,VK Sharma
661,2018,Hyderabad,26/04/2018,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,13,0,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal",YC Barde,CK Nandan
662,2018,Delhi,27/04/2018,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,55,0,SS Iyer,Feroz Shah Kotla,C Shamshuddin,S Ravi
663,2018,Pune,28/04/2018,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,CB Gaffaney,Nitin Menon
664,2018,Jaipur,29/04/2018,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,KS Williamson,Sawai Mansingh Stadium,BNJ Oxenford,A Nand Kishore
665,2018,Bengaluru,29/04/2018,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,CA Lynn,M.Chinnaswamy Stadium,NJ Llong,AK Chaudhary
666,2018,Pune,30/04/2018,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,13,0,SR Watson,Maharashtra Cricket Association Stadium,AY Dandekar,C Shamshuddin
667,2018,Bengaluru,01/05/2018,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,14,0,TG Southee,M.Chinnaswamy Stadium,M Erasmus,Nitin Menon
668,2018,Delhi,02/05/2018,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,DL,1,Delhi Daredevils,4,0,RR Pant,Feroz Shah Kotla,VK Sharma,CK Nandan
